1042019	57	84
2042019	51	89
3042019	56	94
4042019	61	90
5042019	59	82
6042019	64	91
7042019	49	76
8042019	57	94
9042019	58	97
10042019	63	93
11042019	57	88
12042019	65	93
13042019	61	88
14042019	65	92
15042019	69	95
16042019	69	91
17042019	67	84
18042019	68	84
19042019	58	95
20042019	60	97
21042019	68	95
22042019	70	98
23042019	66	94
24042019	63	93
25042019	63	91
26042019	55	77
27042019	55	73
28042019	54	85
29042019	56	86
30042019	50	85
1052019	53	73
2052019	53	90
3052019	59	90
4052019	56	90
5052019	62	89
6052019	63	93
7052019	70	95
8052019	55	92
9052019	59	93
10052019	49	75
11052019	58	84
12052019	57	79
13052019	49	82
14052019	58	86
15052019	59	88
16052019	54	90
17052019	60	86
18052019	57	91
19052019	60	94
20052019	70	91
21052019	66	94
22052019	49	92
23052019	66	94
24052019	65	91
25052019	57	91
26052019	56	91
27052019	50	87
28052019	56	89
29052019	53	86
30052019	57	76
31052019	55	77
1062019	54	85
2062019	54	87
3062019	56	88
4062019	41	87
5062019	56	91
6062019	61	90
7062019	66	94
8062019	58	92
9062019	63	88
10062019	55	86
11062019	55	77
12062019	48	77
13062019	48	89
14062019	52	88
15062019	51	87
16062019	59	88
17062019	55	82
18062019	48	87
19062019	46	84
20062019	51	88
21062019	47	87
22062019	59	93
23062019	54	91
24062019	60	95
25062019	67	96
26062019	75	93
27062019	72	95
28062019	58	90
29062019	55	89
30062019	53	81
1072019	51	85
2072019	54	77
3072019	49	84
4072019	52	86
5072019	57	89
6072019	44	77
7072019	63	81
8072019	61	84
9072019	58	89
10072019	64	88
11072019	55	85
12072019	55	88
13072019	48	89
14072019	49	82
15072019	50	94
16072019	39	85
17072019	52	91
18072019	44	86
19072019	60	88
20072019	56	89
21072019	60	93
22072019	58	94
23072019	51	90
24072019	53	74
25072019	54	75
26072019	57	79
27072019	66	86
28072019	67	90
29072019	68	90
30072019	72	93
31072019	71	92
1082019	67	85
2082019	57	88
3082019	40	76
4082019	51	77
5082019	55	82
6082019	51	90
7082019	34	87
8082019	51	79
9082019	49	82
10082019	51	86
11082019	61	94
12082019	61	94
13082019	49	77
14082019	57	76
15082019	47	80
16082019	43	77
17082019	46	81
18082019	49	85
19082019	47	91
20082019	61	90
21082019	65	90
22082019	65	88
23082019	44	90
24082019	46	83
25082019	56	83
26082019	42	74
27082019	45	69
28082019	49	73
29082019	45	92
30082019	41	79
31082019	53	88
1092019	55	82
2092019	38	73
3092019	51	76
4092019	47	73
5092019	54	78
6092019	58	82
7092019	45	85
8092019	56	82
9092019	51	81
10092019	49	84
11092019	51	89
12092019	60	90
13092019	49	82
14092019	55	92
15092019	64	89
16092019	50	85
17092019	56	85
18092019	54	89
19092019	58	88
20092019	46	90
21092019	49	71
22092019	50	88
23092019	56	91
24092019	53	87
25092019	53	83
26092019	63	82
27092019	56	78
28092019	44	75
29092019	58	75
30092019	61	80
1102019	55	83
2102019	56	81
3102019	57	89
4102019	58	86
5102019	64	81
6102019	59	80
7102019	52	90
8102019	51	90
9102019	50	85
10102019	50	86
11102019	48	77
12102019	58	79
13102019	61	90
14102019	56	87
15102019	64	93
16102019	46	84
17102019	49	76
18102019	43	66
19102019	41	63
20102019	45	73
21102019	64	89
22102019	75	96
23102019	69	92
24102019	62	90
25102019	62	87
26102019	73	90
27102019	64	87
28102019	70	85
29102019	58	89
30102019	57	89
31102019	59	84
1112019	60	82
2112019	60	94
3112019	48	84
4112019	53	80
5112019	64	89
6112019	51	91
7112019	43	67
8112019	60	91
9112019	53	84
10112019	47	76
11112019	52	80
12112019	52	95
13112019	63	92
14112019	65	91
15112019	68	92
16112019	59	92
17112019	77	93
18112019	69	93
19112019	67	93
20112019	68	90
21112019	65	88
22112019	62	82
23112019	76	93
24112019	64	93
25112019	67	93
26112019	59	84
27112019	62	89
28112019	65	88
29112019	58	86
30112019	52	87
1122019	47	74
2122019	46	74
3122019	47	73
4122019	58	76
5122019	45	78
6122019	58	85
7122019	60	86
8122019	59	83
9122019	63	85
10122019	67	84
11122019	57	92
12122019	65	87
13122019	65	92
14122019	64	84
15122019	60	80
16122019	61	84
17122019	52	86
18122019	59	88
19122019	53	86
20122019	50	91
21122019	45	95
22122019	47	82
23122019	56	96
24122019	50	87
25122019	58	91
26122019	54	96
27122019	72	94
28122019	60	91
29122019	52	82
30122019	68	91
31122019	66	91
1012020	66	89
2012020	69	96
3012020	65	94
4012020	67	96
5012020	77	96
6012020	67	93
7012020	66	90
8012020	61	93
9012020	66	91
10012020	57	87
11012020	58	96
12012020	63	92
13012020	61	91
14012020	58	84
15012020	66	82
16012020	70	90
17012020	65	92
18012020	59	93
19012020	69	95
20012020	71	95
21012020	75	97
22012020	73	96
23012020	70	93
24012020	85	95
25012020	66	93
26012020	56	91
27012020	55	87
28012020	50	85
29012020	54	84
30012020	60	87
31012020	57	82
1022020	60	79
2022020	49	95
3022020	68	95
4022020	55	79
5022020	54	78
6022020	50	84
7022020	59	78
8022020	52	82
9022020	51	94
10022020	60	84
11022020	60	89
12022020	58	94
13022020	56	81
14022020	63	81
15022020	77	95
16022020	61	86
17022020	54	79
18022020	59	92
19022020	55	78
20022020	55	79
21022020	54	85
22022020	54	86
23022020	52	86
24022020	59	84
25022020	63	88
26022020	70	97
27022020	73	94
28022020	66	83
29022020	59	82
1032020	65	89
2032020	72	94
3032020	60	89
4032020	65	91
5032020	69	92
6032020	73	94
7032020	77	94
8032020	61	94
9032020	78	96
10032020	54	96
11032020	70	96
12032020	68	89
13032020	74	95
14032020	74	93
15032020	63	88
16032020	55	90
17032020	61	92
18032020	53	89
19032020	54	88
20032020	54	88
21032020	51	83
22032020	55	85
23032020	63	93
24032020	74	95
25032020	61	80
26032020	66	92
27032020	62	93
28032020	61	91
29032020	66	96
30032020	68	96
31032020	70	96
1042020	57	90
2042020	58	93
3042020	62	96
4042020	57	93
5042020	61	90
6042020	56	89
7042020	57	94
8042020	58	92
9042020	53	84
10042020	54	94
11042020	67	93
12042020	70	93
13042020	66	90
14042020	43	86
15042020	60	90
16042020	51	91
17042020	56	95
18042020	57	89
19042020	69	92
20042020	58	83
21042020	63	95
22042020	65	91
23042020	68	91
24042020	67	93
25042020	59	91
26042020	71	92
27042020	64	89
28042020	51	79
29042020	48	78
30042020	58	90
1052020	57	92
2052020	56	82
3052020	60	93
4052020	60	90
5052020	61	82
6052020	54	82
7052020	65	82
8052020	60	84
9052020	57	91
10052020	57	91
11052020	46	79
12052020	45	74
13052020	50	73
14052020	61	81
15052020	61	84
16052020	63	86
17052020	59	91
18052020	50	84
19052020	43	80
20052020	49	74
21052020	48	87
22052020	54	91
23052020	54	78
24052020	54	79
25052020	54	93
26052020	62	96
27052020	51	77
28052020	54	89
29052020	57	85
30052020	61	77
31052020	51	86
1062020	52	87
2062020	59	83
3062020	51	86
4062020	54	80
5062020	46	72
6062020	52	85
7062020	53	85
8062020	49	90
9062020	51	91
10062020	52	88
11062020	54	89
12062020	45	72
13062020	55	91
14062020	53	90
15062020	52	85
16062020	50	84
17062020	46	88
18062020	56	77
19062020	58	72
20062020	55	81
21062020	65	91
22062020	60	86
23062020	53	83
24062020	54	82
25062020	55	85
26062020	63	87
27062020	63	90
28062020	59	89
29062020	53	80
30062020	56	82
1072020	46	78
2072020	48	86
3072020	51	74
4072020	59	76
5072020	53	74
6072020	56	81
7072020	65	88
8072020	60	85
9072020	43	82
10072020	49	82
11072020	57	91
12072020	45	86
13072020	54	87
14072020	66	79
15072020	62	85
16072020	55	84
17072020	55	88
18072020	48	88
19072020	49	82
20072020	53	73
21072020	42	71
22072020	44	75
23072020	45	70
24072020	36	64
25072020	42	68
26072020	50	78
27072020	62	79
28072020	65	82
29072020	59	87
30072020	54	77
31072020	61	82
1082020	56	83
2082020	45	90
3082020	42	73
4082020	48	73
5082020	51	81
6082020	43	80
7082020	42	73
8082020	47	77
9082020	37	78
10082020	39	59
11082020	38	68
12082020	44	72
13082020	43	66
14082020	53	85
15082020	43	85
16082020	40	80
17082020	49	74
18082020	47	80
19082020	43	84
20082020	58	92
21082020	45	71
22082020	43	70
23082020	50	70
24082020	52	70
25082020	56	85
26082020	43	78
27082020	46	87
28082020	51	82
29082020	49	85
30082020	44	86
31082020	48	88
1092020	46	89
2092020	50	83
3092020	58	84
4092020	50	79
5092020	50	80
6092020	53	77
7092020	53	92
8092020	49	92
9092020	60	89
10092020	48	85
11092020	58	86
12092020	49	81
13092020	57	81
14092020	53	82
15092020	46	68
16092020	41	71
17092020	45	75
18092020	49	71
19092020	36	70
20092020	39	78
21092020	35	75
22092020	42	70
23092020	43	76
24092020	49	71
25092020	52	76
26092020	37	79
27092020	35	87
28092020	49	88
29092020	49	77
30092020	59	82
1102020	62	80
2102020	63	77
3102020	57	81
4102020	58	81
5102020	56	89
6102020	68	91
7102020	63	84
8102020	64	91
9102020	65	85
10102020	65	87
11102020	49	81
12102020	55	75
13102020	46	79
14102020	62	90
15102020	59	78
16102020	54	75
17102020	56	91
18102020	50	79
19102020	52	73
20102020	44	73
21102020	36	70
22102020	50	73
23102020	49	70
24102020	51	70
25102020	48	83
26102020	60	85
27102020	59	91
28102020	58	78
29102020	56	84
30102020	37	64
31102020	33	70
1112020	49	76
2112020	44	75
3112020	45	69
4112020	40	67
5112020	42	72
6112020	56	80
7112020	49	80
8112020	45	83
9112020	56	89
10112020	44	87
11112020	49	79
12112020	54	78
13112020	59	78
14112020	46	79
15112020	50	87
16112020	38	62
17112020	43	71
18112020	42	78
19112020	39	80
20112020	46	71
21112020	43	78
22112020	56	75
23112020	49	72
24112020	51	79
25112020	49	77
26112020	57	88
27112020	54	83
28112020	53	89
29112020	52	79
30112020	48	79
1122020	60	91
2122020	65	92
3122020	63	91
4122020	63	89
5122020	56	86
6122020	58	84
7122020	52	77
8122020	59	83
9122020	56	78
10122020	54	85
11122020	44	86
12122020	53	78
13122020	51	89
14122020	53	89
15122020	60	91
16122020	60	84
17122020	59	83
18122020	66	92
19122020	65	87
20122020	63	83
21122020	53	75
22122020	46	74
23122020	49	84
24122020	48	87
25122020	58	86
26122020	66	91
27122020	64	91
28122020	55	90
29122020	45	81
30122020	47	71
31122020	56	88
1012021	52	90
2012021	48	88
3012021	43	72
4012021	49	91
5012021	51	90
6012021	53	82
7012021	47	82
8012021	42	85
9012021	52	80
10012021	56	81
11012021	61	92
12012021	71	95
13012021	70	93
14012021	68	93
15012021	56	91
16012021	67	85
17012021	52	87
18012021	52	82
19012021	62	86
20012021	68	92
21012021	63	87
22012021	61	88
23012021	58	77
24012021	55	81
25012021	61	92
26012021	60	93
27012021	57	90
28012021	56	87
29012021	56	81
30012021	57	92
31012021	60	86
1022021	51	85
2022021	62	91
3022021	54	78
4022021	52	84
5022021	57	91
6022021	58	91
7022021	62	89
8022021	61	91
9022021	48	83
10022021	60	86
11022021	57	92
12022021	52	86
13022021	56	89
14022021	58	87
15022021	61	88
16022021	51	92
17022021	59	87
18022021	66	88
19022021	65	92
20022021	60	91
21022021	55	94
22022021	59	86
23022021	59	76
24022021	58	76
25022021	54	81
26022021	59	88
27022021	54	85
28022021	60	78
01032021	56	78
02032021	51	76
03032021	55	83
04032021	60	83
05032021	62	91
06032021	69	92
07032021	60	96
08032021	64	91
09032021	60	86
10032021	60	87
11032021	57	86
12032021	55	74
13032021	60	78
14032021	60	79
15032021	55	90
16032021	58	89
17032021	49	79
18032021	43	85
19032021	56	86
20032021	53	92
21032021	63	94
22032021	64	89
23032021	66	93
24032021	60	86
25032021	65	91
26032021	63	91
27032021	64	89
28032021	61	88
29032021	62	92
30032021	65	91
31032021	63	88
01042021	56	88
02042021	58	88
03042021	61	90
04042021	63	85
05042021	55	90
06042021	62	90
07042021	59	90
08042021	59	92
09042021	49	87
10042021	53	92
11042021	46	91
12042021	46	92
13042021	61	82
14042021	58	89
15042021	58	90
16042021	71	96
17042021	74	95
18042021	60	92
19042021	62	87
20042021	61	89
21042021	69	90
22042021	66	90
23042021	67	90
24042021	63	93
25042021	73	94
26042021	67	91
27042021	71	94
28042021	61	96
29042021	69	95
30042021	67	95
01052021	63	88
02052021	66	85
03052021	56	87
04052021	66	85
05052021	72	91
06052021	75	93
07052021	51	91
08052021	54	85
09052021	55	80
10052021	53	76
11052021	57	88
12052021	57	84
13052021	61	80
14052021	60	78
15052021	51	74
16052021	53	90
17052021	56	82
18052021	55	81
19052021	50	81
20052021	41	74
21052021	41	81
22052021	46	77
23052021	45	80
24052021	64	91
25052021	57	90
26052021	55	82
27052021	53	86
28052021	60	85
29052021	60	87
30052021	38	82
31052021	53	82
01062021	46	81
02062021	52	93
03062021	56	92
04062021	57	80
05062021	72	91
06062021	67	95
07062021	55	90
08062021	47	82
09062021	50	70
10062021	49	76
11062021	60	92
12062021	51	86
13062021	60	89
14062021	52	75
15062021	58	89
16062021	59	85
17062021	62	93
18062021	60	89
19062021	57	86
20062021	48	92
21062021	52	69
22062021	48	88
23062021	53	92
24062021	40	70
25062021	50	79
26062021	58	91
27062021	57	89
28062021	53	90
29062021	59	80
30062021	60	87
01072021	54	94
02072021	59	75
03072021	49	86
04072021	54	86
05072021	44	75
06072021	55	76
07072021	43	85
08072021	47	91
09072021	57	91
10072021	55	94
11072021	64	95
12072021	51	77
13072021	54	85
14072021	40	92
